passenger_id,age_band,travel_party_type,visa_bucket,layover_duration_hrs,arrival_time_block,season_month,luggage_status,fatigue_level,budget_tier,interest_category,risk_comfort,marketing_channel,layover_confidence_score,confidence_band,recommended_tier,app_viewed,eligibility_checked,packages_viewed,booked,selected_package,paid_amount_aed,late_return_risk_score,completed_on_time,satisfaction_rating,referral_intent,app_viewed_clean,eligibility_checked_clean,booked_clean,completed_on_time_clean,recommended_tier_clean,selected_package_clean,layover_duration_hrs_clean,paid_amount_aed_clean,fatigue_missing_flag,budget_missing_flag,fatigue_level_clean,budget_tier_clean,time_buffer_mins_clean,confidence_band_clean,conversion_flag,package_viewed_flag,completed_flag,late_return_flag_clean,revenue_category,funnel_stage_clean,tier_category,high_value_lead_flag,engagement_level,safe_to_leave_flag,recommendation_match_flag
PS00063,45-54,solo,Visa-Free/On-Arrival,8.2,Afternoon,October,Checked-Through,4,,Shopping,3,Airline Partner,81.5,High,City/Culture/Shopping,TRUE,True,0,False,,,,,,,True,True,False,,City/Culture/Shopping,,8.2,,False,True,4.0,Unknown,401.99999999999994,High,False,False,False,,No Spend,Eligibility Checked,Outdoor/Higher-Risk,False,None,True,
PS00064,25-34,Couple,Visa-Free/On-Arrival,8.3,Morning,February,Checked-Through,3,Budget,Relaxation & Wellness,3,Organic App Search,85.9,High,City/Culture/Shopping,True,True,3,True,City/Culture/Shopping,310.0,32.1,False,3.0,3.0,True,True,True,False,City/Culture/Shopping,City/Culture/Shopping,8.3,310.0,False,False,3.0,Budget,408.00000000000006,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS00065,25-34,Friends/Group,Transit-Visa-Required,5.0,Morning,April,Carry-On Only,2,Mid-Range,Shopping,2,Organic App Search,63.8,Medium,Indoor Micro-Experience,True,True,0,False,,,,,,,True,True,False,,Indoor Micro-Experience,,5.0,,False,False,2.0,Mid-Range,210.0,Medium,False,False,False,,No Spend,Eligibility Checked,Indoor/Moderate-Risk,False,None,True,
PS00066,35-44,Friends/Group,Visa-Free/On-Arrival,5.8,Night,November,Needs Storage,3,Premium,Family/Indoor,4,Word of Mouth/Referral,78.3,High,Premium Fast-Track/Chauffeur,True,True,1,True,Premium Fast-Track/Chauffeur,1263.0,47.4,True,4.0,4.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,5.8,1263.0,False,False,3.0,Premium,258.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS00067,18-24,Solo,Transit-Visa-Required,8.2,Evening,June,Checked-Through,3,Mid-Range,Shopping,2,Social Media,68.4,Medium,Indoor Micro-Experience,True,True,2,False,,,,,,,True,True,False,,Indoor Micro-Experience,,8.2,,False,False,3.0,Mid-Range,401.99999999999994,Medium,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,False,Low,True,
PS00068,45-54,Solo,Visa-Free/On-Arrival,10.5,Morning,March,Carry-On Only,5,Budget,Shopping,3,Word of Mouth/Referral,75.3,High,City/Culture/Shopping,True,True,3,False,,,,,,,True,True,False,,City/Culture/Shopping,,10.5,,False,False,5.0,Budget,540.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Medium,True,
PS00069,18-24,Solo,Visa-Free/On-Arrival,9.1,Afternoon,March,Carry-On Only,5,Budget,Shopping,4,Airline Partner,75.3,High,City/Culture/Shopping,True,True,0,True,City/Culture/Shopping,364.0,29.3,False,4.0,4.0,True,True,True,False,City/Culture/Shopping,City/Culture/Shopping,9.1,364.0,False,False,5.0,Budget,456.0,High,True,False,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,None,True,1.0
PS00070,55+,Family with kids,Visa-Free/On-Arrival,5.3,Afternoon,June,Checked-Through,2,Budget,Culture & Heritage,5,Word of Mouth/Referral,82.4,High,City / Culture / Shopping,True,True,1,True,City/Culture/Shopping,322.0,54.4,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,5.3,322.0,False,False,2.0,Budget,228.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS00071,45-54,Family with kids,Visa-Free/On-Arrival,4.1,Evening,January,Carry-On Only,4,Premium,Shopping,3,Airline Partner,67.9,Medium,Indoor Micro-Experience,True,yes ,3,True,Airport Lounge/Relaxation,,52.9,True,2.0,1.0,True,True,True,True,Indoor Micro-Experience,Airport Lounge/Relaxation,4.1,,False,False,4.0,Premium,155.99999999999997,Medium,True,True,True,0.0,No Spend,Completed,Indoor/Moderate-Risk,False,Medium,False,0.0
PS00072,25-34,Solo,Visa-Free/On-Arrival,3.9,Afternoon,January,Checked-Through,4,Budget,Culture & Heritage,4,Word of Mouth/Referral,71.6,High,City/Culture/Shopping,True,True,0,True,City / Culture / Shopping,431.0,58.3,True,5.0,5.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,3.9,431.0,False,False,4.0,Budget,144.0,High,True,False,True,1.0,Mid,Completed,Outdoor/Higher-Risk,False,None,False,1.0
PS00073,18-24,Couple,Transit-Visa-Required,13.6,Morning,May,Checked-Through,4,Budget,Family/Indoor,2,Social Media,63.8,Medium,Airport Lounge/Relaxation,True,True,3,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,13.6,,False,False,4.0,Budget,726.0,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Medium,True,
PS00074,45-54,Family with kids,Visa-Free/On-Arrival,12.7,Evening,January,Checked-Through,3,Budget,Culture & Heritage,2,Airline Partner,75.9,High,City/Culture/Shopping,True,True,2,True,City/Culture/Shopping,445.0,7.5,True,3.0,3.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,12.7,445.0,False,False,3.0,Budget,672.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS00075,35-44,FAMILY WITH KIDS,Transit-Visa-Required,9.9,Afternoon,October,Checked-Through,1,Premium,Relaxation & Wellness,3,Word of Mouth/Referral,88.0,High,Premium Fast-Track/Chauffeur,True,0,3,False,,,,,,,True,False,False,,Premium Fast-Track/Chauffeur,,9.9,,False,False,1.0,Premium,504.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,True,Medium,True,
PS00076,35-44,Couple,Visa-Free/On-Arrival,13.5,Morning,August,Carry-On Only,4,Mid-Range,Relaxation & Wellness,3,Social Media,82.6,High,Indoor Micro-Experience,True,True,3,True,  Premium Fast-Track/Chauffeur ,1486.0,21.3,True,,3.0,True,True,True,True,Indoor Micro-Experience,Premium Fast-Track/Chauffeur,13.5,1486.0,False,False,4.0,Mid-Range,720.0,High,True,True,True,0.0,High,Booked,Indoor/Moderate-Risk,False,Medium,True,0.0
PS00077,45-54,Couple,Visa-Free/On-Arrival,6.9,Afternoon,February,Checked-Through,2,Premium,Relaxation & Wellness,4,Travel Agent,93.7,High,Premium Fast-Track/Chauffeur,True,True,3,True,Premium Fast-Track/Chauffeur,2184.0,36.5,True,4.0,3.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,6.9,2184.0,False,False,2.0,Premium,324.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,True,Medium,True,1.0
PS00078,18-24,Couple,Visa-Free/On-Arrival,12.0,Afternoon,June,Checked-Through,2,Mid-Range,Active/City,4,Airport Signage,88.8,High,City/Culture/Shopping,True,True,4,True,City/Culture/Shopping,450.0,11.9,True,5.0,5.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,12.0,450.0,False,False,2.0,Mid-Range,630.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS00079,25-34,Solo,Transit-Visa-Required,10.2,Afternoon,October,Checked-Through,4,Mid-Range,Shopping,2,Word of Mouth/Referral,69.6,High,City/Culture/Shopping,True,True,0,True,City/Culture/Shopping,350.0,24.0,False,4.0,4.0,True,True,True,False,City/Culture/Shopping,City/Culture/Shopping,10.2,350.0,False,False,4.0,Mid-Range,522.0,High,True,False,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,None,True,1.0
PS00080,18-24,COUPLE,Visa-Free/On-Arrival,12.2,Morning,October,Carry-On Only,5,Budget,Shopping,4,Social Media,71.5,High,City/Culture/Shopping,yes ,True,2,True,Stay Airside,0.0,0.0,True,3.0,3.0,True,True,True,True,City/Culture/Shopping,Stay Airside,12.2,0.0,False,False,5.0,Budget,642.0,High,True,True,True,0.0,Low,Completed,Outdoor/Higher-Risk,False,Low,True,0.0
PS00081,45-54,Family with kids,Transit-Visa-Required,3.6,Afternoon,May,Carry-On Only,2,Budget,Family/Indoor,2,Airport Signage,53.3,Medium,Airport Lounge/Relaxation,True,True,1,True,City/Culture/Shopping,267.0,55.1,False,1.0,1.0,True,True,True,False,Airport Lounge/Relaxation,City/Culture/Shopping,3.6,267.0,False,False,2.0,Budget,126.0,Medium,True,True,True,1.0,Low,Completed,Airside/Low-Risk,False,Low,False,0.0
PS00082,35-44,Friends/Group,Visa-Free/On-Arrival,2.0,Morning,October,Carry-On Only,4,Mid-Range,Family/Indoor,2,Social Media,52.9,Medium,Indoor Micro-Experience,True,Y,2,False,,,,,,,True,True,False,,Indoor Micro-Experience,,2.0,,False,False,4.0,Mid-Range,30.0,Medium,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,False,Low,False,
PS00083,25-34,Couple,Transit-Visa-Required,8.7,Evening,December,Checked-Through,3,Premium,Family/Indoor,1,Travel Agent,72.3,High,Premium Fast-Track/Chauffeur,True,True,1,True,Premium Fast-Track/Chauffeur,2354.0,20.8,True,4.0,4.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,8.7,2354.0,False,False,3.0,Premium,432.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS00084,18-24,Family with kids,VISA-FREE/ON-ARRIVAL,6.0,Morning,December,Carry-On Only,5,Budget,Shopping,4,Travel Agent,67.0,Medium,Airport Lounge/Relaxation,True,True,2,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,6.0,,False,False,5.0,Budget,270.0,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS00085,25-34,Solo,Transit-Visa-Required,2.0,Morning,April,Checked-Through,3,Budget,Family/Indoor,3,Airport Signage,45.3,Medium,Airport Lounge/Relaxation,True,True,1,True,Airport Lounge/Relaxation,143.0,56.5,True,4.0,3.0,True,True,True,True,Airport Lounge/Relaxation,Airport Lounge/Relaxation,2.0,143.0,False,False,3.0,Budget,30.0,Medium,True,True,True,1.0,Low,Completed,Airside/Low-Risk,False,Low,False,1.0
PS00086,25-34,Couple,Transit-Visa-Required,14.8,Evening,January,Checked-Through,2,Mid-Range,Active/City,2,Airport Signage,77.9,High,City/Culture/Shopping,True,Y,4,True,City/Culture/Shopping,317.0,15.8,False,4.0,5.0,True,True,True,False,City/Culture/Shopping,City/Culture/Shopping,14.8,317.0,False,False,2.0,Mid-Range,798.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS00087,35-44,Solo,Not-Eligible,12.7,Evening,March,Checked-Through,2,Budget,Culture & Heritage,3,Social Media,30.0,Low,Stay Airside,True,True,2,False,,,,,,,True,True,False,,Stay Airside,,12.7,,False,False,2.0,Budget,672.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS00088,35-44,Solo,Visa-Free/On-Arrival,9.2,Evening,December,Checked-Through,3,Mid-Range,Active/City,3,Organic App Search,82.1,High,City/Culture/Shopping,True,yes ,1,True,City/Culture/Shopping,433.0,24.3,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,9.2,433.0,False,False,3.0,Mid-Range,462.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS00089,45-54,Family with kids,Visa-Free/On-Arrival,4.2,Afternoon,April,Carry-On Only,2,Budget,Culture & Heritage,4,Travel Agent,74.3,High,City/Culture/Shopping,TRUE,True,1,False,,,,,,,True,True,False,,City/Culture/Shopping,,4.2,,False,False,2.0,Budget,162.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,False,
PS00090,25-34,Friends/Group,Visa-Free/On-Arrival,2.0,Morning,February,Needs Storage,1,Budget,Shopping,3,Airport Signage,62.9,Medium,Airport Lounge/Relaxation,True,True,1,True,Airport Lounge/Relaxation,222.0,65.7,False,2.0,2.0,True,True,True,False,Airport Lounge/Relaxation,Airport Lounge/Relaxation,2.0,222.0,False,False,1.0,Budget,30.0,Medium,True,True,True,1.0,Low,Completed,Airside/Low-Risk,False,Low,False,1.0
PS00091,18-24,Solo,Transit-Visa-Required,2.0,Evening,December,Carry-On Only,4,Budget,Culture & Heritage,1,Airport Signage,34.0,Low,stay airside,True,True,3,N,,,,,,,True,True,False,,Stay Airside,,2.0,,False,False,4.0,Budget,30.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Medium,False,
PS00092,35-44,Couple,Visa-Free/On-Arrival,5.2,Evening,February,Checked-Through,3,Mid-Range,Family/Indoor,5,Social Media,78.6,High,City/Culture/Shopping,True,True,4,True,City/Culture/Shopping,531.0,51.0,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,5.2,531.0,False,False,3.0,Mid-Range,222.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS00093,45-54,Family with kids,Transit-Visa-Required,11.1,Morning,February,Checked-Through,4,Mid-Range,Family/Indoor,1,Word of Mouth/Referral,69.5,High,Indoor Micro-Experience,Y,True,1,True,Indoor Micro-Experience,425.0,8.0,True,3.0,3.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,11.1,425.0,False,False,4.0,Mid-Range,576.0,High,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,False,Low,True,1.0
PS00094,35-44,Solo,Visa-Free/On-Arrival,6.0,Night,November,Checked-Through,2,Budget,Family/Indoor,4,Airline Partner,74.5,High,City/Culture/Shopping,True,True,1,False,,,,,,,True,True,False,,City/Culture/Shopping,,6.0,,False,False,2.0,Budget,270.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS00095,45-54,Couple,Visa-Free/On-Arrival,10.0,Morning,January,Carry-On Only,4,Premium,Family/Indoor,3,Travel Agent,76.6,High,Indoor Micro-Experience,True,False,4,False,,,,,,,True,False,False,,Indoor Micro-Experience,,10.0,,False,False,4.0,Premium,510.0,High,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,True,Medium,True,
PS00096,25-34,Family with kids,Visa-Free/On-Arrival,10.3,Night,October,Carry-On Only,3,,Shopping,2,Airport Signage,77.4,High,City/Culture/Shopping,True,True,2,False,,,,,,,True,True,False,,City/Culture/Shopping,,10.3,,False,True,3.0,Unknown,528.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS00097,35-44,Couple,Not-Eligible,11.0,Night,February,Needs Storage,,Budget,Culture & Heritage,4,Airline Partner,30.0,Low,Stay Airside,True,True,2,True,Stay Airside,0.0,3.3,True,4.0,4.0,True,True,True,True,Stay Airside,Stay Airside,11.0,0.0,True,False,,Budget,570.0,Low,True,True,True,0.0,Low,Completed,Airside/Low-Risk,False,Low,False,1.0
PS00098,25-34,Solo,Transit-Visa-Required,2.0,Evening,June,Checked-Through,3,Mid-Range,Culture & Heritage,2,Airline Partner,48.7,Medium,Indoor Micro-Experience,True,True,5,True,Indoor Micro-Experience,290.0,57.8,True,5.0,5.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,2.0,290.0,False,False,3.0,Mid-Range,30.0,Medium,True,True,True,1.0,Low,Completed,Indoor/Moderate-Risk,False,High,False,1.0
PS00099,18-24,Solo,Not-Eligible,4.5,Night,March,Carry-On Only,1,Budget,Active/City,5,Word of Mouth/Referral,30.0,Low,  Stay Airside ,True,True,0,False,,,,,,,True,True,False,,Stay Airside,,4.5,,False,False,1.0,Budget,180.0,Low,False,False,False,,No Spend,Eligibility Checked,Airside/Low-Risk,False,None,False,
PS00100,18-24,Family with kids,Visa-Free/On-Arrival,9.9,Evening,October,Carry-On Only,4,Mid-Range,culture & heritage,2,Organic App Search,70.9,High,City/Culture/Shopping,True,True,5,True,city/culture/shopping,596.0,30.0,True,5.0,5.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,9.9,596.0,False,False,4.0,Mid-Range,504.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,High,True,1.0
PS00101,18-24,COUPLE,Transit-Visa-Required,16.6,Morning,May,Needs Storage,4,Premium,Active/City,3,Airline Partner,70.9,High,Premium Fast-Track/Chauffeur,TRUE,True,3,True,Premium Fast-Track/Chauffeur,2517.0,11.6,True,4.0,4.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,16.6,2517.0,False,False,4.0,Premium,906.0000000000001,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,True,Medium,True,1.0
PS00102,35-44,Solo,Transit-Visa-Required,14.1,Afternoon,January,Carry-On Only,3,Mid-Range,Culture & Heritage,4,Social Media,72.6,High,City/Culture/Shopping,True,True,0,True,City/Culture/Shopping,347.0,13.1,True,,5.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,14.1,347.0,False,False,3.0,Mid-Range,756.0,High,True,False,True,0.0,Mid,Booked,Outdoor/Higher-Risk,False,None,True,1.0
PS00103,25-34,Family with kids,Visa-Free/On-Arrival,8.9,Morning,August,Carry-On Only,2,Mid-Range,Shopping,1,Airline Partner,77.4,High,City/Culture/Shopping,True,True,2,True,City/Culture/Shopping,552.0,27.0,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,8.9,552.0,False,False,2.0,Mid-Range,444.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS00104,35-44,Solo,Transit-Visa-Required,14.9,Afternoon,April,Carry-On Only,2,Mid-Range,Shopping,3,Word of Mouth/Referral,80.4,High,City/Culture/Shopping,True,True,1,FALSE,,,,,,,True,True,False,,City/Culture/Shopping,,14.9,,False,False,2.0,Mid-Range,804.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS00105,55+,Family with kids,Not-Eligible,8.9,Evening,September,Carry-On Only,3,Budget,Culture & Heritage,5,Travel Agent,30.0,Low,STAY AIRSIDE,True,True,0,no ,,,,,,,True,True,False,,Stay Airside,,8.9,,False,False,3.0,Budget,444.0,Low,False,False,False,,No Spend,Eligibility Checked,Airside/Low-Risk,False,None,False,
PS00106,25-34,Solo,Not-Eligible,2.4,Afternoon,April,Checked-Through,,Mid-Range,Active/City,4,Airport Signage,30.0,Low,Stay Airside,Yes,True,0,False,,,,,,,True,True,False,,Stay Airside,,2.4,,True,False,,Mid-Range,54.0,Low,False,False,False,,No Spend,Eligibility Checked,Airside/Low-Risk,False,None,False,
PS00107,25-34,Friends/Group,Transit-Visa-Required,10.9,Afternoon,February,CHECKED-THROUGH,2,Budget,Relaxation & Wellness,3,Airline Partner,78.6,High,  City/Culture/Shopping ,True,True,2,True,City/Culture/Shopping,382.0,14.9,True,3.0,3.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,10.9,382.0,False,False,2.0,Budget,564.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS00108,45-54,Solo,Visa-Free/On-Arrival,14.3,Evening,March,Checked-Through,1,Premium,Active/City,4,Word of Mouth/Referral,92.5,High,Premium Fast-Track/Chauffeur,True,True,3,True,Premium Fast-Track/Chauffeur,1096.0,4.2,True,5.0,5.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,14.3,1096.0,False,False,1.0,Premium,768.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,True,Medium,True,1.0
PS00109,25-34,Solo,Visa-Free/On-Arrival,19.5,Night,May,Checked-Through,3,Budget,Relaxation & Wellness,5,Travel Agent,88.2,High,City/Culture/Shopping,True,True,2,True,Airport Lounge/Relaxation,144.0,0.0,True,2.0,2.0,True,True,True,True,City/Culture/Shopping,Airport Lounge/Relaxation,19.5,144.0,False,False,3.0,Budget,1080.0,High,True,True,True,0.0,Low,Completed,Outdoor/Higher-Risk,False,Low,True,0.0
PS00110,18-24,Solo,Not-Eligible,5.1,Morning,December,Carry-On Only,3,Mid-Range,family/indoor,2,Airline Partner,30.0,Low,Stay Airside,True,True,2,False,,,,,,,True,True,False,,Stay Airside,,5.1,,False,False,3.0,Mid-Range,216.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS00111,25-34,Solo,Visa-Free/On-Arrival,3.3,Afternoon,October,Checked-Through,2,Premium,Relaxation & Wellness,3,Social Media,72.7,High,Premium Fast-Track/Chauffeur,True,True,6,True,Premium Fast-Track/Chauffeur,1845.0,52.5,True,4.0,,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,3.3,1845.0,False,False,2.0,Premium,108.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,True,High,False,1.0
PS00112,18-24,Friends/Group,Transit-Visa-Required,12.1,Morning,June,Checked-Through,3,Mid-Range,Family/Indoor,2,Word of Mouth/Referral,71.8,High,Culture & Shopping,True,True,3,False,,,,,,,True,True,False,,City/Culture/Shopping,,12.1,,False,False,3.0,Mid-Range,636.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Medium,True,
PS00113,55+,Friends/Group,Transit-Visa-Required,9.5,Evening,July,Checked-Through,3,Premium,Relaxation & Wellness,5,Social Media,81.7,High,Premium Fast-Track/Chauffeur,True,True,2,False,,,,,,,True,True,False,,Premium Fast-Track/Chauffeur,,9.5,,False,False,3.0,Premium,480.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,True,Low,True,
PS00114,45-54,Solo,Transit-Visa-Required,9.0,Morning,April,Carry-On Only,3,Mid-Range,Culture & Heritage,4,Airport Signage,75.8,High,City/Culture/Shopping,True,True,5,True,City/Culture/Shopping,459.0,34.3,True,5.0,5.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,9.0,459.0,False,False,3.0,Mid-Range,450.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,High,True,1.0
PS00115,35-44,Couple,Not-Eligible,15.0,Evening,July,Checked-Through,3,Budget,Culture & Heritage,4,Social Media,30.0,Low,Stay Airside,True,True,0,no ,,,,,,,True,True,False,,Stay Airside,,15.0,,False,False,3.0,Budget,810.0,Low,False,False,False,,No Spend,Eligibility Checked,Airside/Low-Risk,False,None,False,
PS00116,45-54,Family with kids,Visa-Free/On-Arrival,12.0,Afternoon,October,Checked-Through,4,Premium,Family/Indoor,5,Social Media,82.8,High,Indoor Micro-Experience,True,1,1,True,indoor micro-experience,527.0,2.2,True,3.0,3.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,12.0,527.0,False,False,4.0,Premium,630.0,High,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,False,Low,True,1.0
